Serial Number:,,X001, pH Calibration (LOW):,,745, pH Calibration (HIGH):,,245,
21510,2016-01-14T12:40:50+0100,-89.5,1023,2.33,733,,,,
21511,2016-01-14T12:55:50+0100,-89.5,1023,2.33,733,,,,
21512,2016-01-14T13:10:50+0100,-89.5,1023,2.33,733,,,,
21513,2016-01-14T13:25:50+0100,-89.5,1023,2.33,733,,,,
21514,2016-01-14T13:40:50+0100,-89.5,1023,2.33,733,,,,
21515,2016-01-14T13:55:50+0100,-89.5,1023,2.33,733,,,,
21516,2016-01-14T14:10:50+0100,-89.5,1023,2.33,733,,,,
21517,2016-01-14T14:25:50+0100,-89.5,1023,2.33,733,,,,
21518,2016-01-14T14:40:50+0100,-89.5,1023,2.33,733,,,,
21519,2016-01-14T14:55:50+0100,-89.5,1023,2.33,733,,,,
21520,2016-01-14T15:10:50+0100,-89.5,1023,2.33,733,,,,
21521,2016-01-14T15:25:50+0100,-89.5,1023,2.33,733,,,,
21522,2016-01-14T15:40:50+0100,-89.5,1023,2.33,733,,,,
21523,2016-01-14T15:55:50+0100,-89.5,1023,2.33,733,,,,
21524,2016-01-14T16:10:50+0100,-89.5,1023,2.33,733,,,,
21525,2016-01-14T16:25:50+0100,-89.5,1023,2.33,733,,,,
21526,2016-01-14T16:40:50+0100,-89.5,1023,2.33,733,,,,
21527,2016-01-14T16:55:50+0100,-89.5,1023,2.33,733,,,,
21528,2016-01-14T17:10:50+0100,-89.5,1023,2.33,733,,,,
21529,2016-01-14T17:25:50+0100,-89.5,1023,2.33,733,,,,
21530,2016-01-14T17:40:50+0100,-89.5,1023,2.33,733,,,,
21531,2016-01-14T17:55:50+0100,-89.5,1023,2.33,733,,,,
21532,2016-01-14T18:10:50+0100,-89.5,1023,2.33,733,,,,
21533,2016-01-14T18:25:50+0100,-89.5,1023,2.33,733,,,,
21534,2016-01-14T18:40:50+0100,-89.5,1023,2.33,733,,,,
21535,2016-01-14T18:55:50+0100,-89.5,1023,2.33,733,,,,
21536,2016-01-14T19:10:50+0100,-89.5,1023,2.33,733,,,,
21537,2016-01-14T19:25:50+0100,-89.5,1023,2.33,733,,,,
21538,2016-01-14T19:40:50+0100,-89.5,1023,2.33,733,,,,
21539,2016-01-14T19:55:50+0100,-89.5,1023,2.33,733,,,,
21540,2016-01-14T20:10:50+0100,-89.5,1023,2.33,733,,,,
21541,2016-01-14T20:25:50+0100,-89.5,1023,2.33,733,,,,
21542,2016-01-14T20:40:50+0100,-89.5,1023,2.33,733,,,,
21543,2016-01-14T20:55:50+0100,-89.5,1023,2.33,733,,,,
21544,2016-01-14T21:10:50+0100,-89.5,1023,2.33,733,,,,
21545,2016-01-14T21:25:50+0100,-89.5,1023,2.33,733,,,,
21546,2016-01-14T21:40:50+0100,-89.5,1023,2.33,733,,,,
21547,2016-01-14T21:55:50+0100,-89.5,1023,2.33,733,,,,
21548,2016-01-14T22:10:50+0100,-89.5,1023,2.33,733,,,,
21549,2016-01-14T22:25:50+0100,-89.5,1023,2.33,733,,,,
21550,2016-01-14T22:40:50+0100,-89.5,1023,2.33,733,,,,
21551,2016-01-14T22:55:50+0100,-89.5,1023,2.33,733,,,,
21552,2016-01-14T23:10:50+0100,-89.5,1023,2.33,733,,,,
21553,2016-01-14T23:25:50+0100,-89.5,1023,2.33,733,,,,
21554,2016-01-14T23:40:50+0100,-89.5,1023,2.33,733,,,,
21555,2016-01-14T23:55:50+0100,-89.5,1023,2.33,733,,,,
21556,2016-01-15T00:10:50+0100,-89.5,1023,2.33,733,,,,
21557,2016-01-15T00:25:50+0100,-89.5,1023,2.33,733,,,,
21558,2016-01-15T00:40:50+0100,-89.5,1023,2.33,733,,,,
21559,2016-01-15T00:55:50+0100,-89.5,1023,2.33,733,,,,
21560,2016-01-15T01:10:50+0100,-89.5,1023,2.33,733,,,,
21561,2016-01-15T01:25:50+0100,-89.5,1023,2.33,733,,,,
21562,2016-01-15T01:40:50+0100,-89.5,1023,2.33,733,,,,
21563,2016-01-15T01:55:50+0100,-89.5,1023,2.33,733,,,,
21564,2016-01-15T02:10:50+0100,-89.5,1023,2.33,733,,,,
21565,2016-01-15T02:25:50+0100,-89.5,1023,2.33,733,,,,
21566,2016-01-15T02:40:50+0100,-89.5,1023,2.33,733,,,,
21567,2016-01-15T02:55:50+0100,-89.5,1023,2.33,733,,,,
21568,2016-01-15T03:10:50+0100,-89.5,1023,2.33,733,,,,
21569,2016-01-15T03:25:50+0100,-89.5,1023,2.33,733,,,,
21570,2016-01-15T03:40:50+0100,-89.5,1023,2.33,733,,,,
21571,2016-01-15T03:55:50+0100,-89.5,1023,2.33,733,,,,
21572,2016-01-15T04:10:50+0100,-89.5,1023,2.33,733,,,,
21573,2016-01-15T04:25:50+0100,-89.5,1023,2.33,733,,,,
21574,2016-01-15T04:40:50+0100,-89.5,1023,2.33,733,,,,
21575,2016-01-15T04:55:50+0100,-89.5,1023,2.33,733,,,,
21576,2016-01-15T05:10:50+0100,-89.5,1023,2.33,733,,,,
21577,2016-01-15T05:25:50+0100,-89.5,1023,2.33,733,,,,
21578,2016-01-15T05:40:50+0100,-89.5,1023,2.33,733,,,,
21579,2016-01-15T05:55:50+0100,-89.5,1023,2.33,733,,,,
21580,2016-01-15T06:10:50+0100,-89.5,1023,2.33,733,,,,
21581,2016-01-15T06:25:50+0100,-89.5,1023,2.33,733,,,,
21582,2016-01-15T06:40:50+0100,-89.5,1023,2.33,733,,,,
21583,2016-01-15T06:55:50+0100,-89.5,1023,2.33,733,,,,
21584,2016-01-15T07:10:50+0100,-89.5,1023,2.33,733,,,,
21585,2016-01-15T07:25:50+0100,-89.5,1023,2.33,733,,,,
21586,2016-01-15T07:40:50+0100,-89.5,1023,2.33,733,,,,
21587,2016-01-15T07:55:50+0100,-89.5,1023,2.33,733,,,,
21588,2016-01-15T08:10:50+0100,-89.5,1023,2.33,733,,,,
21589,2016-01-15T08:25:50+0100,-89.5,1023,2.33,733,,,,
21590,2016-01-15T08:40:50+0100,-89.5,1023,2.33,733,,,,
21591,2016-01-15T08:55:50+0100,-89.5,1023,2.33,733,,,,
21592,2016-01-15T09:10:50+0100,-89.5,1023,2.33,733,,,,
21593,2016-01-15T09:25:50+0100,-89.5,1023,2.33,733,,,,
21594,2016-01-15T09:40:50+0100,-89.5,1023,2.33,733,,,,
21595,2016-01-15T09:55:50+0100,-89.5,1023,2.33,733,,,,
21596,2016-01-15T10:10:50+0100,-89.5,1023,2.33,733,,,,
21597,2016-01-15T10:25:50+0100,-89.5,1023,2.33,733,,,,
21598,2016-01-15T10:40:50+0100,-89.5,1023,2.33,733,,,,
21599,2016-01-15T10:55:50+0100,-89.5,1023,2.33,733,,,,
21600,2016-01-15T11:10:50+0100,-89.5,1023,2.33,733,,,,
21601,2016-01-15T11:25:50+0100,-89.5,1023,2.33,733,,,,
21602,2016-01-15T11:40:50+0100,-89.5,1023,2.33,733,,,,
21603,2016-01-15T11:55:50+0100,-89.5,1023,2.33,733,,,,
21604,2016-01-15T12:10:50+0100,-89.5,1023,2.33,733,,,,
21605,2016-01-15T12:25:50+0100,-89.5,1023,2.33,733,,,,
21606,2016-01-15T12:40:50+0100,-89.5,1023,2.33,733,,,,
21607,2016-01-15T12:55:50+0100,-89.5,1023,2.33,733,,,,
21608,2016-01-15T13:10:50+0100,-89.5,1023,2.33,733,,,,
21609,2016-01-15T13:25:50+0100,-89.5,1023,2.33,733,,,,
21610,2016-01-15T13:40:50+0100,-89.5,1023,2.33,733,,,,
21611,2016-01-15T13:55:50+0100,-89.5,1023,2.33,733,,,,
21612,2016-01-15T14:10:50+0100,-89.5,1023,2.33,733,,,,
21613,2016-01-15T14:25:50+0100,-89.5,1023,2.33,733,,,,
21614,2016-01-15T14:40:50+0100,-89.5,1023,2.33,733,,,,
21615,2016-01-15T14:55:50+0100,-89.5,1023,2.33,733,,,,
21616,2016-01-15T15:10:50+0100,-89.5,1023,2.33,733,,,,
21617,2016-01-15T15:25:50+0100,-89.5,1023,2.33,733,,,,
21618,2016-01-15T15:40:50+0100,-89.5,1023,2.33,733,,,,
21619,2016-01-15T15:55:50+0100,-89.5,1023,2.33,733,,,,
21620,2016-01-15T16:10:50+0100,-89.5,1023,2.33,733,,,,
21621,2016-01-15T16:25:50+0100,-89.5,1023,2.33,733,,,,
21622,2016-01-15T16:40:50+0100,-89.5,1023,2.33,733,,,,
21623,2016-01-15T16:55:50+0100,-89.5,1023,2.33,733,,,,
21624,2016-01-15T17:10:50+0100,-89.5,1023,2.33,733,,,,
21625,2016-01-15T17:25:50+0100,-89.5,1023,2.33,733,,,,
21626,2016-01-15T17:40:50+0100,-89.5,1023,2.33,733,,,,
21627,2016-01-15T17:55:50+0100,-89.5,1023,2.33,733,,,,
21628,2016-01-15T18:10:50+0100,-89.5,1023,2.33,733,,,,
21629,2016-01-15T18:25:50+0100,-89.5,1023,2.33,733,,,,
21630,2016-01-15T18:40:50+0100,-89.5,1023,2.33,733,,,,
21631,2016-01-15T18:55:50+0100,-89.5,1023,2.33,733,,,,
21632,2016-01-15T19:10:50+0100,-89.5,1023,2.33,733,,,,
21633,2016-01-15T19:25:50+0100,-89.5,1023,2.33,733,,,,
21634,2016-01-15T19:40:50+0100,-89.5,1023,2.33,733,,,,
21635,2016-01-15T19:55:50+0100,-89.5,1023,2.33,733,,,,
21636,2016-01-15T20:10:50+0100,-89.5,1023,2.33,733,,,,
21637,2016-01-15T20:25:50+0100,-89.5,1023,2.33,733,,,,
21638,2016-01-15T20:40:50+0100,-89.5,1023,2.33,733,,,,
21639,2016-01-15T20:55:50+0100,-89.5,1023,2.33,733,,,,
21640,2016-01-15T21:10:50+0100,-89.5,1023,2.33,733,,,,
21641,2016-01-15T21:25:50+0100,-89.5,1023,2.33,733,,,,
21642,2016-01-15T21:40:50+0100,-89.5,1023,2.33,733,,,,
21643,2016-01-15T21:55:50+0100,-89.5,1023,2.33,733,,,,
21644,2016-01-15T22:10:50+0100,-89.5,1023,2.33,733,,,,
21645,2016-01-15T22:25:50+0100,-89.5,1023,2.33,733,,,,
21646,2016-01-15T22:40:50+0100,-89.5,1023,2.33,733,,,,
21647,2016-01-15T22:55:50+0100,-89.5,1023,2.33,733,,,,
21648,2016-01-15T23:10:50+0100,-89.5,1023,2.33,733,,,,
21649,2016-01-15T23:25:50+0100,-89.5,1023,2.33,733,,,,
21650,2016-01-15T23:40:50+0100,-89.5,1023,2.33,733,,,,
21651,2016-01-15T23:55:50+0100,-89.5,1023,2.33,733,,,,
21652,2016-01-16T00:10:50+0100,-89.5,1023,2.33,733,,,,
21653,2016-01-16T00:25:50+0100,-89.5,1023,2.33,733,,,,
21654,2016-01-16T00:40:50+0100,-89.5,1023,2.33,733,,,,
21655,2016-01-16T00:55:50+0100,-89.5,1023,2.33,733,,,,
21656,2016-01-16T01:10:50+0100,-89.5,1023,2.33,733,,,,
21657,2016-01-16T01:25:50+0100,-89.5,1023,2.33,733,,,,
21658,2016-01-16T01:40:50+0100,-89.5,1023,2.33,733,,,,
21659,2016-01-16T01:55:50+0100,-89.5,1023,2.33,733,,,,
21660,2016-01-16T02:10:50+0100,-89.5,1023,2.33,733,,,,
21661,2016-01-16T02:25:50+0100,-89.5,1023,2.33,733,,,,
21662,2016-01-16T02:40:50+0100,-89.5,1023,2.33,733,,,,
21663,2016-01-16T02:55:50+0100,-89.5,1023,2.33,733,,,,
21664,2016-01-16T03:10:50+0100,-89.5,1023,2.33,733,,,,
21665,2016-01-16T03:25:50+0100,-89.5,1023,2.33,733,,,,
21666,2016-01-16T03:40:50+0100,-89.5,1023,2.33,733,,,,
21667,2016-01-16T03:55:50+0100,-89.5,1023,2.33,733,,,,
21668,2016-01-16T04:10:50+0100,-89.5,1023,2.33,733,,,,
21669,2016-01-16T04:25:50+0100,-89.5,1023,2.33,733,,,,
21670,2016-01-16T04:40:50+0100,-89.5,1023,2.33,733,,,,
21671,2016-01-16T04:55:50+0100,-89.5,1023,2.33,733,,,,
21672,2016-01-16T05:10:50+0100,-89.5,1023,2.33,733,,,,
21673,2016-01-16T05:25:50+0100,-89.5,1023,2.33,733,,,,
21674,2016-01-16T05:40:50+0100,-89.5,1023,2.33,733,,,,
21675,2016-01-16T05:55:50+0100,-89.5,1023,2.33,733,,,,
21676,2016-01-16T06:10:50+0100,-89.5,1023,2.33,733,,,,
21677,2016-01-16T06:25:50+0100,-89.5,1023,2.33,733,,,,
21678,2016-01-16T06:40:50+0100,-89.5,1023,2.33,733,,,,
21679,2016-01-16T06:55:50+0100,-89.5,1023,2.33,733,,,,
21680,2016-01-16T07:10:50+0100,-89.5,1023,2.33,733,,,,
21681,2016-01-16T07:25:50+0100,-89.5,1023,2.33,733,,,,
21682,2016-01-16T07:40:50+0100,-89.5,1023,2.33,733,,,,
21683,2016-01-16T07:55:50+0100,-89.5,1023,2.33,733,,,,
21684,2016-01-16T08:10:50+0100,-89.5,1023,2.33,733,,,,
21685,2016-01-16T08:25:50+0100,-89.5,1023,2.33,733,,,,
21686,2016-01-16T08:40:50+0100,-89.5,1023,2.33,733,,,,
21687,2016-01-16T08:55:50+0100,-89.5,1023,2.33,733,,,,
21688,2016-01-16T09:10:50+0100,-89.5,1023,2.33,733,,,,
21689,2016-01-16T09:25:50+0100,-89.5,1023,2.33,733,,,,
21690,2016-01-16T09:40:50+0100,-89.5,1023,2.33,733,,,,
21691,2016-01-16T09:55:50+0100,-89.5,1023,2.33,733,,,,
21692,2016-01-16T10:10:50+0100,-89.5,1023,2.33,733,,,,
21693,2016-01-16T10:25:50+0100,-89.5,1023,2.33,733,,,,
21694,2016-01-16T10:40:50+0100,-89.5,1023,2.33,733,,,,
21695,2016-01-16T10:55:50+0100,-89.5,1023,2.33,733,,,,
21696,2016-01-16T11:10:50+0100,-89.5,1023,2.33,733,,,,
21697,2016-01-16T11:25:50+0100,-89.5,1023,2.33,733,,,,
21698,2016-01-16T11:40:50+0100,-89.5,1023,2.33,733,,,,
21699,2016-01-16T11:55:50+0100,-89.5,1023,2.33,733,,,,
21700,2016-01-16T12:10:50+0100,-89.5,1023,2.33,733,,,,
21701,2016-01-16T12:25:50+0100,-89.5,1023,2.33,733,,,,
21702,2016-01-16T12:40:50+0100,-89.5,1023,2.33,733,,,,
21703,2016-01-16T12:55:50+0100,-89.5,1023,2.33,733,,,,
21704,2016-01-16T13:10:50+0100,-89.5,1023,2.33,733,,,,
21705,2016-01-16T13:25:50+0100,-89.5,1023,2.33,733,,,,
21706,2016-01-16T13:40:50+0100,-89.5,1023,2.33,733,,,,
21707,2016-01-16T13:55:50+0100,-89.5,1023,2.33,733,,,,
21708,2016-01-16T14:10:50+0100,-89.5,1023,2.33,733,,,,
21709,2016-01-16T14:25:50+0100,-89.5,1023,2.33,733,,,,
21710,2016-01-16T14:40:50+0100,-89.5,1023,2.33,733,,,,
21711,2016-01-16T14:55:50+0100,-89.5,1023,2.33,733,,,,
21712,2016-01-16T15:10:50+0100,-89.5,1023,2.33,733,,,,
21713,2016-01-16T15:25:50+0100,-89.5,1023,2.33,733,,,,
21714,2016-01-16T15:40:50+0100,-89.5,1023,2.33,733,,,,
21715,2016-01-16T15:55:50+0100,-89.5,1023,2.33,733,,,,
21716,2016-01-16T16:10:50+0100,-89.5,1023,2.33,733,,,,
21717,2016-01-16T16:25:50+0100,-89.5,1023,2.33,733,,,,
21718,2016-01-16T16:40:50+0100,-89.5,1023,2.33,733,,,,
21719,2016-01-16T16:55:50+0100,-89.5,1023,2.33,733,,,,
21720,2016-01-16T17:10:50+0100,-89.5,1023,2.33,733,,,,
21721,2016-01-16T17:25:50+0100,-89.5,1023,2.33,733,,,,
21722,2016-01-16T17:40:50+0100,-89.5,1023,2.33,733,,,,
21723,2016-01-16T17:55:50+0100,-89.5,1023,2.33,733,,,,
21724,2016-01-16T18:10:50+0100,-89.5,1023,2.33,733,,,,
21725,2016-01-16T18:25:50+0100,-89.5,1023,2.33,733,,,,
21726,2016-01-16T18:40:50+0100,-89.5,1023,2.33,733,,,,
21727,2016-01-16T18:55:50+0100,-89.5,1023,2.33,733,,,,
21728,2016-01-16T19:10:50+0100,-89.5,1023,2.33,733,,,,
21729,2016-01-16T19:25:50+0100,-89.5,1023,2.33,733,,,,
21730,2016-01-16T19:40:50+0100,-89.5,1023,2.33,733,,,,
21731,2016-01-16T19:55:50+0100,-89.5,1023,2.33,733,,,,
21732,2016-01-16T20:10:50+0100,-89.5,1023,2.33,733,,,,
21733,2016-01-16T20:25:50+0100,-89.5,1023,2.33,733,,,,
21734,2016-01-16T20:40:50+0100,-89.5,1023,2.33,733,,,,
21735,2016-01-16T20:55:50+0100,-89.5,1023,2.33,733,,,,
21736,2016-01-16T21:10:50+0100,-89.5,1023,2.33,733,,,,
21737,2016-01-16T21:25:50+0100,-89.5,1023,2.33,733,,,,
21738,2016-01-16T21:40:50+0100,-89.5,1023,2.33,733,,,,
21739,2016-01-16T21:55:50+0100,-89.5,1023,2.33,733,,,,
21740,2016-01-16T22:10:50+0100,-89.5,1023,2.33,733,,,,
21741,2016-01-16T22:25:50+0100,-89.5,1023,2.33,733,,,,
21742,2016-01-16T22:40:50+0100,-89.5,1023,2.33,733,,,,
21743,2016-01-16T22:55:50+0100,-89.5,1023,2.33,733,,,,
21744,2016-01-16T23:10:50+0100,-89.5,1023,2.33,733,,,,
21745,2016-01-16T23:25:50+0100,-89.5,1023,2.33,733,,,,
21746,2016-01-16T23:40:50+0100,-89.5,1023,2.33,733,,,,
21747,2016-01-16T23:55:50+0100,-89.5,1023,2.33,733,,,,
21748,2016-01-17T00:10:50+0100,-89.5,1023,2.33,733,,,,
21749,2016-01-17T00:25:50+0100,-89.5,1023,2.33,733,,,,
21750,2016-01-17T00:40:50+0100,-89.5,1023,2.33,733,,,,
21751,2016-01-17T00:55:50+0100,-89.5,1023,2.33,733,,,,
21752,2016-01-17T01:10:50+0100,-89.5,1023,2.33,733,,,,
21753,2016-01-17T01:25:50+0100,-89.5,1023,2.33,733,,,,
21754,2016-01-17T01:40:50+0100,-89.5,1023,2.33,733,,,,
21755,2016-01-17T01:55:50+0100,-89.5,1023,2.33,733,,,,
21756,2016-01-17T02:10:50+0100,-89.5,1023,2.33,733,,,,
21757,2016-01-17T02:25:50+0100,-89.5,1023,2.33,733,,,,
21758,2016-01-17T02:40:50+0100,-89.5,1023,2.33,733,,,,
21759,2016-01-17T02:55:50+0100,-89.5,1023,2.33,733,,,,
21760,2016-01-17T03:10:50+0100,-89.5,1023,2.33,733,,,,
21761,2016-01-17T03:25:50+0100,-89.5,1023,2.33,733,,,,
21762,2016-01-17T03:40:50+0100,-89.5,1023,2.33,733,,,,
21763,2016-01-17T03:55:50+0100,-89.5,1023,2.33,733,,,,
21764,2016-01-17T04:10:50+0100,-89.5,1023,2.33,733,,,,
21765,2016-01-17T04:25:50+0100,-89.5,1023,2.33,733,,,,
21766,2016-01-17T04:40:50+0100,-89.5,1023,2.33,733,,,,
21767,2016-01-17T04:55:50+0100,-89.5,1023,2.33,733,,,,
21768,2016-01-17T05:10:50+0100,-89.5,1023,2.33,733,,,,
21769,2016-01-17T05:25:50+0100,-89.5,1023,2.33,733,,,,
21770,2016-01-17T05:40:50+0100,-89.5,1023,2.33,733,,,,
21771,2016-01-17T05:55:50+0100,-89.5,1023,2.33,733,,,,
21772,2016-01-17T06:10:50+0100,-89.5,1023,2.33,733,,,,
21773,2016-01-17T06:25:50+0100,-89.5,1023,2.33,733,,,,
21774,2016-01-17T06:40:50+0100,-89.5,1023,2.33,733,,,,
21775,2016-01-17T06:55:50+0100,-89.5,1023,2.33,733,,,,
21776,2016-01-17T07:10:50+0100,-89.5,1023,2.33,733,,,,
21777,2016-01-17T07:25:50+0100,-89.5,1023,2.33,733,,,,
21778,2016-01-17T07:40:50+0100,-89.5,1023,2.33,733,,,,
21779,2016-01-17T07:55:50+0100,-89.5,1023,2.33,733,,,,
21780,2016-01-17T08:10:50+0100,-89.5,1023,2.33,733,,,,
21781,2016-01-17T08:25:50+0100,-89.5,1023,2.33,733,,,,
21782,2016-01-17T08:40:50+0100,-89.5,1023,2.33,733,,,,
21783,2016-01-17T08:55:50+0100,-89.5,1023,2.33,733,,,,
21784,2016-01-17T09:10:50+0100,-89.5,1023,2.33,733,,,,
21785,2016-01-17T09:25:50+0100,-89.5,1023,2.33,733,,,,
21786,2016-01-17T09:40:50+0100,-89.5,1023,2.33,733,,,,
21787,2016-01-17T09:55:50+0100,-89.5,1023,2.33,733,,,,
21788,2016-01-17T10:10:50+0100,-89.5,1023,2.33,733,,,,
21789,2016-01-17T10:25:50+0100,-89.5,1023,2.33,733,,,,
21790,2016-01-17T10:40:50+0100,-89.5,1023,2.33,733,,,,
21791,2016-01-17T10:55:50+0100,-89.5,1023,2.33,733,,,,
21792,2016-01-17T11:10:50+0100,-89.5,1023,2.33,733,,,,
21793,2016-01-17T11:25:50+0100,-89.5,1023,2.33,733,,,,
21794,2016-01-17T11:40:50+0100,-89.5,1023,2.33,733,,,,
21795,2016-01-17T11:55:50+0100,-89.5,1023,2.33,733,,,,
21796,2016-01-17T12:10:50+0100,-89.5,1023,2.33,733,,,,
21797,2016-01-17T12:25:50+0100,-89.5,1023,2.33,733,,,,
21798,2016-01-17T12:40:50+0100,-89.5,1023,2.33,733,,,,
21799,2016-01-17T12:55:50+0100,-89.5,1023,2.33,733,,,,
21800,2016-01-17T13:10:50+0100,-89.5,1023,2.33,733,,,,
21801,2016-01-17T13:25:50+0100,-89.5,1023,2.33,733,,,,
21802,2016-01-17T13:40:50+0100,-89.5,1023,2.33,733,,,,
21803,2016-01-17T13:55:50+0100,-89.5,1023,2.33,733,,,,
21804,2016-01-17T14:10:50+0100,-89.5,1023,2.33,733,,,,
21805,2016-01-17T14:25:50+0100,-89.5,1023,2.33,733,,,,
21806,2016-01-17T14:40:50+0100,-89.5,1023,2.33,733,,,,
21807,2016-01-17T14:55:50+0100,-89.5,1023,2.33,733,,,,
21808,2016-01-17T15:10:50+0100,-89.5,1023,2.33,733,,,,
21809,2016-01-17T15:25:50+0100,-89.5,1023,2.33,733,,,,
21810,2016-01-17T15:40:50+0100,-89.5,1023,2.33,733,,,,
21811,2016-01-17T15:55:50+0100,-89.5,1023,2.33,733,,,,
21812,2016-01-17T16:10:50+0100,-89.5,1023,2.33,733,,,,
21813,2016-01-17T16:25:50+0100,-89.5,1023,2.33,733,,,,
21814,2016-01-17T16:40:50+0100,-89.5,1023,2.33,733,,,,
21815,2016-01-17T16:55:50+0100,-89.5,1023,2.33,733,,,,
21816,2016-01-17T17:10:50+0100,-89.5,1023,2.33,733,,,,
21817,2016-01-17T17:25:50+0100,-89.5,1023,2.33,733,,,,
21818,2016-01-17T17:40:50+0100,-89.5,1023,2.33,733,,,,
21819,2016-01-17T17:55:50+0100,-89.5,1023,2.33,733,,,,
21820,2016-01-17T18:10:50+0100,-89.5,1023,2.33,733,,,,
21821,2016-01-17T18:25:50+0100,-89.5,1023,2.33,733,,,,
21822,2016-01-17T18:40:50+0100,-89.5,1023,2.33,733,,,,
21823,2016-01-17T18:55:50+0100,-89.5,1023,2.33,733,,,,
21824,2016-01-17T19:10:50+0100,-89.5,1023,2.33,733,,,,
21825,2016-01-17T19:25:50+0100,-89.5,1023,2.33,733,,,,
21826,2016-01-17T19:40:50+0100,-89.5,1023,2.33,733,,,,
21827,2016-01-17T19:55:50+0100,-89.5,1023,2.33,733,,,,
21828,2016-01-17T20:10:50+0100,-89.5,1023,2.33,733,,,,
21829,2016-01-17T20:25:50+0100,-89.5,1023,2.33,733,,,,
21830,2016-01-17T20:40:50+0100,-89.5,1023,2.33,733,,,,
21831,2016-01-17T20:55:50+0100,-89.5,1023,2.33,733,,,,
21832,2016-01-17T21:10:50+0100,-89.5,1023,2.33,733,,,,
21833,2016-01-17T21:25:50+0100,-89.5,1023,2.33,733,,,,
21834,2016-01-17T21:40:50+0100,-89.5,1023,2.33,733,,,,
21835,2016-01-17T21:55:50+0100,-89.5,1023,2.33,733,,,,
21836,2016-01-17T22:10:50+0100,-89.5,1023,2.33,733,,,,
21837,2016-01-17T22:25:50+0100,-89.5,1023,2.33,733,,,,
21838,2016-01-17T22:40:50+0100,-89.5,1023,2.33,733,,,,
21839,2016-01-17T22:55:50+0100,-89.5,1023,2.33,733,,,,
21840,2016-01-17T23:10:50+0100,-89.5,1023,2.33,733,,,,
21841,2016-01-17T23:25:50+0100,-89.5,1023,2.33,733,,,,
21842,2016-01-17T23:40:50+0100,-89.5,1023,2.33,733,,,,
21843,2016-01-17T23:55:50+0100,-89.5,1023,2.33,733,,,,
21844,2016-01-18T00:10:50+0100,-89.5,1023,2.33,733,,,,
21845,2016-01-18T00:25:50+0100,-89.5,1023,2.33,733,,,,
21846,2016-01-18T00:40:50+0100,-89.5,1023,2.33,733,,,,
21847,2016-01-18T00:55:50+0100,-89.5,1023,2.33,733,,,,
21848,2016-01-18T01:10:50+0100,-89.5,1023,2.33,733,,,,
21849,2016-01-18T01:25:50+0100,-89.5,1023,2.33,733,,,,
21850,2016-01-18T01:40:50+0100,-89.5,1023,2.33,733,,,,
21851,2016-01-18T01:55:50+0100,-89.5,1023,2.33,733,,,,
21852,2016-01-18T02:10:50+0100,-89.5,1023,2.33,733,,,,
21853,2016-01-18T02:25:50+0100,-89.5,1023,2.33,733,,,,
21854,2016-01-18T02:40:50+0100,-89.5,1023,2.33,733,,,,
21855,2016-01-18T02:55:50+0100,-89.5,1023,2.33,733,,,,
21856,2016-01-18T03:10:50+0100,75,1,8.46,733,,,,
21857,2016-01-18T03:25:50+0100,98.5,1,8.46,733,,,,
21858,2016-01-18T03:40:50+0100,66.4,257,6.93,733,,,,
21859,2016-01-18T03:55:50+0100,82.8,1,8.46,733,,,,
21860,2016-01-18T04:10:50+0100,82.8,1,8.46,733,,,,
21861,2016-01-18T04:25:50+0100,-9.5,513,5.39,733,,,,
21862,2016-01-18T04:40:50+0100,8,257,6.93,733,,,,
21863,2016-01-18T04:55:50+0100,56.5,769,3.86,733,,,,
21864,2016-01-18T05:10:50+0100,53.9,513,5.39,733,,,,
21865,2016-01-18T05:25:50+0100,55.4,257,6.93,733,,,,
21866,2016-01-18T05:40:50+0100,61.3,257,6.93,733,,,,
21867,2016-01-18T05:55:50+0100,72.8,1,8.46,733,,,,
21868,2016-01-18T06:10:50+0100,61.3,1,8.46,733,,,,
21869,2016-01-18T06:25:50+0100,55.9,1,8.46,733,,,,
21870,2016-01-18T06:40:50+0100,56.5,1,8.46,733,,,,
21871,2016-01-18T06:55:50+0100,-9.3,257,6.93,733,,,,
21872,2016-01-18T07:10:50+0100,-10.8,257,6.93,733,,,,
21873,2016-01-18T07:25:50+0100,7.3,257,6.93,733,,,,
21874,2016-01-18T07:40:50+0100,51.5,769,3.86,733,,,,
21875,2016-01-18T07:55:50+0100,52.5,513,5.39,733,,,,
21876,2016-01-18T08:10:50+0100,52.9,513,5.39,733,,,,
21877,2016-01-18T08:25:50+0100,58.2,257,6.93,733,,,,
21878,2016-01-18T08:40:50+0100,51.1,257,6.93,733,,,,
21879,2016-01-18T08:55:50+0100,-11.1,1,8.46,733,,,,
21880,2016-01-18T09:10:50+0100,8.5,1,8.46,733,,,,
21881,2016-01-18T09:25:50+0100,49.4,769,3.86,733,,,,
21882,2016-01-18T09:40:50+0100,47.8,513,5.39,733,,,,
21883,2016-01-18T09:55:50+0100,49,257,6.93,733,,,,
21884,2016-01-18T10:10:50+0100,49.8,257,6.93,733,,,,
21885,2016-01-18T10:25:50+0100,51.5,257,6.93,733,,,,
21886,2016-01-18T10:40:50+0100,49,1,8.46,733,,,,
21887,2016-01-18T10:55:50+0100,45.6,1,8.46,733,,,,
21888,2016-01-18T11:10:50+0100,46.7,1,8.46,733,,,,
